condition,seed,rate_ms,zeroed,ep_seed,win,draw,steps,n_messages,window_open_frac
B,2,250,1,5250031,1,0,227,0,0.9130434782608695
B,2,250,1,5250032,1,0,230,0,0.9565217391304348
B,2,250,1,5250033,0,1,600,0,1.0
B,2,250,1,5250034,1,0,133,0,0.8518518518518519
B,2,250,1,5250035,1,0,208,0,0.9047619047619048
B,2,250,1,5250052,1,0,396,0,0.9375
B,2,250,1,5250053,1,0,196,0,0.925
B,2,250,1,5250054,1,0,138,0,0.8928571428571429
B,2,250,1,5250055,0,0,201,0,0.8292682926829268
B,2,250,1,5250048,1,0,125,0,0.96
B,2,250,1,5250049,0,1,600,0,0.9833333333333333
B,2,250,1,5250050,1,0,269,0,0.8888888888888888
B,2,250,1,5250051,1,0,210,0,0.9285714285714286
B,2,250,1,5250040,0,1,600,0,0.9
B,2,250,1,5250041,1,0,211,0,0.9767441860465116
B,2,250,1,5250042,1,0,135,0,0.9259259259259259
B,2,250,1,5250043,1,0,447,0,0.8666666666666667
B,2,250,1,5250036,1,0,302,0,0.9016393442622951
B,2,250,1,5250037,1,0,433,0,0.9655172413793104
B,2,250,1,5250038,0,0,430,0,0.8837209302325582
B,2,250,1,5250039,1,0,437,0,0.8863636363636364
B,2,250,1,5250064,0,0,109,0,0.7727272727272727
B,2,250,1,5250065,0,0,289,0,0.9827586206896551
B,2,250,1,5250066,0,1,600,0,0.9083333333333333
B,2,250,1,5250067,1,0,183,0,0.918918918918919
B,2,250,1,5250056,0,0,394,0,0.9493670886075949
B,2,250,1,5250057,1,0,250,0,0.98
B,2,250,1,5250058,1,0,551,0,0.963963963963964
B,2,250,1,5250059,0,0,451,0,0.9010989010989011
B,2,250,1,5250044,1,0,500,0,0.89
B,2,250,1,5250045,1,0,391,0,0.8607594936708861
B,2,250,1,5250046,0,0,348,0,0.8714285714285714
B,2,250,1,5250047,0,1,600,0,0.9833333333333333
B,2,250,1,5250068,1,0,162,0,0.8787878787878788
B,2,250,1,5250069,0,0,465,0,0.9032258064516129
B,2,250,1,5250070,1,0,138,0,0.8928571428571429
B,2,250,1,5250071,1,0,339,0,0.8676470588235294
B,2,250,1,5250060,0,1,600,0,0.9166666666666666
B,2,250,1,5250061,0,1,600,0,0.9416666666666667
B,2,250,1,5250062,0,1,600,0,0.9166666666666666
B,2,250,1,5250063,0,0,269,0,0.8703703703703703
B,2,250,1,5250076,1,0,531,0,0.8317757009345794
B,2,250,1,5250077,0,0,193,0,0.9230769230769231
B,2,250,1,5250078,0,1,600,0,0.9666666666666667
B,2,250,1,5250079,0,0,101,0,0.9047619047619048
B,2,250,1,5250084,1,0,406,0,0.8292682926829268
B,2,250,1,5250085,1,0,190,0,0.9736842105263158
B,2,250,1,5250086,1,0,174,0,0.9428571428571428
B,2,250,1,5250087,1,0,256,0,0.8076923076923077
B,2,250,1,5250096,1,0,193,0,0.9230769230769231
B,2,250,1,5250097,0,0,142,0,0.9310344827586207
B,2,250,1,5250098,1,0,147,0,1.0
B,2,250,1,5250099,0,0,102,0,0.8571428571428571
B,2,250,1,5250092,0,0,244,0,0.9387755102040817
B,2,250,1,5250093,1,0,173,0,0.8571428571428571
B,2,250,1,5250094,0,1,600,0,0.7583333333333333
B,2,250,1,5250095,1,0,152,0,0.8709677419354839
B,2,250,1,5250080,0,0,436,0,0.9659090909090909
B,2,250,1,5250081,0,0,402,0,0.9506172839506173
B,2,250,1,5250082,1,0,452,0,0.8571428571428571
B,2,250,1,5250083,0,0,209,0,0.9285714285714286
B,2,250,1,5250072,1,0,463,0,0.967741935483871
B,2,250,1,5250073,0,1,600,0,0.7833333333333333
B,2,250,1,5250074,1,0,554,0,0.9279279279279279
B,2,250,1,5250075,1,0,224,0,0.8888888888888888
B,2,250,1,5250100,0,1,600,0,0.9083333333333333
B,2,250,1,5250101,1,0,304,0,0.8524590163934426
B,2,250,1,5250102,0,0,307,0,0.9354838709677419
B,2,250,1,5250103,0,0,314,0,0.8888888888888888
B,2,250,1,5250088,1,0,479,0,0.9166666666666666
B,2,250,1,5250089,0,1,600,0,0.85
B,2,250,1,5250090,0,1,600,0,0.9333333333333333
B,2,250,1,5250091,1,0,116,0,0.9166666666666666
B,2,250,1,5250112,1,0,300,0,0.8666666666666667
B,2,250,1,5250113,0,0,166,0,0.8823529411764706
B,2,250,1,5250114,1,0,286,0,0.8620689655172413
B,2,250,1,5250115,1,0,215,0,0.9302325581395349
B,2,250,1,5250108,1,0,196,0,0.925
B,2,250,1,5250109,0,0,303,0,0.8524590163934426
B,2,250,1,5250110,0,0,176,0,0.9722222222222222
B,2,250,1,5250111,1,0,179,0,0.8611111111111112
B,2,250,1,5250104,1,0,536,0,0.8703703703703703
B,2,250,1,5250105,1,0,194,0,1.0
B,2,250,1,5250106,0,1,600,0,0.8333333333333334
B,2,250,1,5250107,1,0,376,0,0.881578947368421
B,2,250,1,5250116,1,0,354,0,0.9014084507042254
B,2,250,1,5250117,1,0,198,0,0.8
B,2,250,1,5250118,1,0,526,0,0.7924528301886793
B,2,250,1,5250119,1,0,249,0,0.94
B,2,250,1,5250128,0,0,405,0,0.8888888888888888
B,2,250,1,5250129,1,0,263,0,0.8490566037735849
B,2,250,1,5250130,1,0,357,0,0.9305555555555556
B,2,250,1,5250131,1,0,237,0,0.9791666666666666
B,2,250,1,5250140,0,0,403,0,0.9753086419753086
B,2,250,1,5250141,0,0,379,0,0.8947368421052632
B,2,250,1,5250142,1,0,279,0,0.875
B,2,250,1,5250143,0,0,101,0,0.9047619047619048
B,2,250,1,5250120,0,1,600,0,0.8416666666666667
B,2,250,1,5250121,0,1,600,0,0.95
B,2,250,1,5250122,0,0,321,0,0.8769230769230769
B,2,250,1,5250123,0,0,271,0,0.8909090909090909
B,2,250,1,5250124,0,1,600,0,0.9333333333333333
B,2,250,1,5250125,1,0,328,0,0.8939393939393939
B,2,250,1,5250126,0,1,600,0,0.975
B,2,250,1,5250127,1,0,405,0,0.9753086419753086
B,2,250,1,5250136,0,0,180,0,0.9166666666666666
B,2,250,1,5250137,0,1,600,0,0.9916666666666667
B,2,250,1,5250138,1,0,297,0,0.9666666666666667
B,2,250,1,5250139,1,0,297,0,0.9333333333333333
B,2,250,1,5250132,0,1,600,0,0.9333333333333333
B,2,250,1,5250133,1,0,171,0,0.9142857142857143
B,2,250,1,5250134,0,1,600,0,0.9916666666666667
B,2,250,1,5250135,0,1,600,0,0.9583333333333334
B,2,250,1,5250144,0,1,600,0,0.8916666666666667
B,2,250,1,5250145,0,0,209,0,0.9761904761904762
B,2,250,1,5250146,1,0,361,0,0.8493150684931506
B,2,250,1,5250147,0,0,526,0,0.8773584905660378
B,2,250,1,5250148,0,1,600,0,0.8333333333333334
B,2,250,1,5250149,0,1,600,0,0.9083333333333333
B,2,250,1,5250150,0,1,600,0,0.8333333333333334
B,2,250,1,5250151,1,0,389,0,0.9230769230769231
B,2,250,1,5250172,1,0,227,0,0.9130434782608695
B,2,250,1,5250173,0,0,101,0,0.9523809523809523
B,2,250,1,5250174,0,0,91,0,0.6842105263157895
B,2,250,1,5250175,1,0,297,0,0.95
B,2,250,1,5250164,1,0,351,0,0.9295774647887324
B,2,250,1,5250165,1,0,155,0,0.967741935483871
B,2,250,1,5250166,1,0,98,0,0.95
B,2,250,1,5250167,0,1,600,0,0.9666666666666667
B,2,250,1,5250156,1,0,199,0,0.95
B,2,250,1,5250157,0,1,600,0,0.9583333333333334
B,2,250,1,5250158,1,0,157,0,0.9375
B,2,250,1,5250159,1,0,279,0,0.8571428571428571
B,2,250,1,5250160,1,0,277,0,0.875
B,2,250,1,5250161,1,0,277,0,0.875
B,2,250,1,5250162,0,1,600,0,0.875
B,2,250,1,5250163,0,0,151,0,0.7741935483870968
B,2,250,1,5250152,0,1,600,0,0.95
B,2,250,1,5250153,0,1,600,0,0.9666666666666667
B,2,250,1,5250154,1,0,267,0,0.9074074074074074
B,2,250,1,5250155,0,1,600,0,0.9166666666666666
B,2,250,1,5250176,1,0,306,0,0.967741935483871
B,2,250,1,5250177,1,0,137,0,0.8928571428571429
B,2,250,1,5250178,1,0,262,0,0.9056603773584906
B,2,250,1,5250179,1,0,119,0,0.9166666666666666
B,2,250,1,5250168,1,0,125,0,0.96
B,2,250,1,5250169,1,0,225,0,0.9111111111111111
B,2,250,1,5250170,0,1,600,0,0.9416666666666667
B,2,250,1,5250171,0,1,600,0,0.85
B,2,250,1,5250188,1,0,243,0,0.9591836734693877
B,2,250,1,5250189,0,0,374,0,0.92
B,2,250,1,5250190,0,0,249,0,0.86
B,2,250,1,5250191,1,0,411,0,0.8433734939759037
B,2,250,1,5250196,1,0,149,0,0.9333333333333333
B,2,250,1,5250197,1,0,295,0,0.7966101694915254
B,2,250,1,5250198,1,0,208,0,0.9285714285714286
B,2,250,1,5250199,0,0,426,0,0.9069767441860465
B,2,250,1,5250184,1,0,290,0,0.8620689655172413
B,2,250,1,5250185,1,0,221,0,0.8666666666666667
B,2,250,1,5250186,1,0,252,0,0.9607843137254902
B,2,250,1,5250187,0,1,600,0,0.8916666666666667
B,2,250,1,5250192,0,0,433,0,0.9655172413793104
B,2,250,1,5250193,1,0,255,0,0.9215686274509803
B,2,250,1,5250194,1,0,318,0,0.84375
B,2,250,1,5250195,0,0,229,0,0.9565217391304348
B,2,250,1,5250180,0,1,600,0,0.9083333333333333
B,2,250,1,5250181,1,0,139,0,0.9285714285714286
B,2,250,1,5250182,0,1,600,0,0.8333333333333334
B,2,250,1,5250183,1,0,144,0,0.896551724137931
B,2,250,1,5250200,1,0,182,0,0.9459459459459459
B,2,250,1,5250201,1,0,562,0,0.8495575221238938
B,2,250,1,5250202,1,0,109,0,0.9090909090909091
B,2,250,1,5250203,1,0,285,0,0.9298245614035088
B,2,250,1,5250208,1,0,182,0,0.918918918918919
B,2,250,1,5250209,0,1,600,0,0.8833333333333333
B,2,250,1,5250210,1,0,305,0,0.9180327868852459
B,2,250,1,5250211,0,0,458,0,0.8913043478260869
B,2,250,1,5250212,1,0,294,0,0.9830508474576272
B,2,250,1,5250213,1,0,265,0,0.9245283018867925
B,2,250,1,5250214,1,0,275,0,0.8727272727272727
B,2,250,1,5250215,0,1,600,0,0.8666666666666667
B,2,250,1,5250204,0,1,600,0,0.975
B,2,250,1,5250205,0,0,275,0,0.9454545454545454
B,2,250,1,5250206,1,0,462,0,0.8817204301075269
B,2,250,1,5250207,1,0,191,0,0.7692307692307693
B,2,250,1,5250216,1,0,140,0,0.8928571428571429
B,2,250,1,5250217,1,0,346,0,0.9285714285714286
B,2,250,1,5250218,1,0,105,0,0.9523809523809523
B,2,250,1,5250219,0,0,259,0,0.9615384615384616
B,2,250,1,5250224,1,0,163,0,0.9090909090909091
B,2,250,1,5250225,0,1,600,0,0.9333333333333333
B,2,250,1,5250226,1,0,218,0,0.8863636363636364
B,2,250,1,5250227,0,0,252,0,0.9607843137254902
B,2,250,1,5250220,1,0,329,0,0.8787878787878788
B,2,250,1,5250221,1,0,191,0,0.8717948717948718
B,2,250,1,5250222,0,0,388,0,0.8333333333333334
B,2,250,1,5250223,0,0,478,0,0.8645833333333334
B,2,250,1,5250232,1,0,190,0,0.9473684210526315
B,2,250,1,5250233,1,0,316,0,0.90625
B,2,250,1,5250234,0,1,600,0,0.9583333333333334
B,2,250,1,5250235,1,0,143,0,0.8620689655172413
B,2,250,1,5250244,1,0,130,0,0.8461538461538461
B,2,250,1,5250245,1,0,149,0,0.8666666666666667
B,2,250,1,5250246,1,0,218,0,0.9090909090909091
B,2,250,1,5250247,1,0,457,0,0.8804347826086957
B,2,250,1,5250252,1,0,162,0,0.8484848484848485
B,2,250,1,5250253,1,0,108,0,0.9545454545454546
B,2,250,1,5250254,0,0,151,0,0.967741935483871
B,2,250,1,5250255,1,0,315,0,0.8412698412698413
B,2,250,1,5250228,0,0,301,0,0.7868852459016393
B,2,250,1,5250229,0,0,328,0,0.9242424242424242
B,2,250,1,5250230,1,0,372,0,0.84
B,2,250,1,5250231,1,0,566,0,0.8421052631578947
B,2,250,1,5250240,0,0,145,0,0.7931034482758621
B,2,250,1,5250241,1,0,370,0,0.9459459459459459
B,2,250,1,5250242,1,0,142,0,0.9655172413793104
B,2,250,1,5250243,0,1,600,0,0.8416666666666667
B,2,250,1,5250256,1,0,364,0,0.8493150684931506
B,2,250,1,5250257,1,0,128,0,0.8846153846153846
B,2,250,1,5250258,1,0,155,0,0.8064516129032258
B,2,250,1,5250259,1,0,300,0,0.9333333333333333
B,2,250,1,5250236,1,0,314,0,0.8888888888888888
B,2,250,1,5250237,1,0,439,0,0.8636363636363636
B,2,250,1,5250238,1,0,225,0,0.8222222222222222
B,2,250,1,5250239,0,1,600,0,0.9333333333333333
B,2,250,1,5250268,1,0,133,0,0.9629629629629629
B,2,250,1,5250269,1,0,289,0,0.8275862068965517
B,2,250,1,5250270,1,0,249,0,0.92
B,2,250,1,5250271,1,0,156,0,0.90625
B,2,250,1,5250248,0,1,600,0,0.9083333333333333
B,2,250,1,5250249,1,0,275,0,0.9454545454545454
B,2,250,1,5250250,0,1,600,0,0.9416666666666667
B,2,250,1,5250251,0,0,282,0,0.9298245614035088
B,2,250,1,5250264,0,0,103,0,0.8571428571428571
B,2,250,1,5250265,0,1,600,0,0.8916666666666667
B,2,250,1,5250266,1,0,192,0,0.8717948717948718
B,2,250,1,5250267,1,0,276,0,0.9107142857142857
B,2,250,1,5250260,0,1,600,0,0.9416666666666667
B,2,250,1,5250261,0,1,600,0,0.9833333333333333
B,2,250,1,5250262,1,0,130,0,0.8846153846153846
B,2,250,1,5250263,1,0,507,0,0.8235294117647058
B,2,250,1,5250280,0,0,276,0,0.9642857142857143
B,2,250,1,5250281,0,0,151,0,0.967741935483871
B,2,250,1,5250282,0,1,600,0,0.9333333333333333
B,2,250,1,5250283,0,0,412,0,0.963855421686747
B,2,250,1,5250288,1,0,156,0,0.90625
B,2,250,1,5250289,1,0,273,0,0.9272727272727272
B,2,250,1,5250290,0,0,256,0,0.9807692307692307
B,2,250,1,5250291,0,1,600,0,0.6916666666666667
B,2,250,1,5250296,1,0,207,0,0.9285714285714286
B,2,250,1,5250297,1,0,176,0,0.9722222222222222
B,2,250,1,5250298,1,0,340,0,0.8529411764705882
B,2,250,1,5250299,1,0,176,0,0.8333333333333334
B,2,250,1,5250284,0,0,177,0,0.8888888888888888
B,2,250,1,5250285,1,0,197,0,0.925
B,2,250,1,5250286,0,1,600,0,0.8583333333333333
B,2,250,1,5250287,1,0,313,0,0.8888888888888888
B,2,250,1,5250272,1,0,302,0,0.8032786885245902
B,2,250,1,5250273,0,1,600,0,0.7916666666666666
B,2,250,1,5250274,1,0,236,0,0.9166666666666666
B,2,250,1,5250275,0,1,600,0,0.95
B,2,250,1,5250276,1,0,206,0,0.8571428571428571
B,2,250,1,5250277,1,0,295,0,0.9322033898305084
B,2,250,1,5250278,0,1,600,0,0.9416666666666667
B,2,250,1,5250279,0,1,600,0,0.9333333333333333
B,2,250,1,5250292,0,0,228,0,0.8695652173913043
B,2,250,1,5250293,0,1,600,0,0.8333333333333334
B,2,250,1,5250294,1,0,153,0,1.0
B,2,250,1,5250295,1,0,224,0,0.9111111111111111
B,2,250,1,5250300,1,0,123,0,0.92
B,2,250,1,5250301,0,0,267,0,0.9259259259259259
B,2,250,1,5250302,0,0,206,0,0.9761904761904762
B,2,250,1,5250303,0,0,152,0,0.8709677419354839
B,2,250,1,5250316,1,0,208,0,0.9523809523809523
B,2,250,1,5250317,1,0,379,0,0.8947368421052632
B,2,250,1,5250318,1,0,159,0,0.9375
B,2,250,1,5250319,1,0,140,0,0.8214285714285714
B,2,250,1,5250328,1,0,191,0,0.9230769230769231
B,2,250,1,5250329,0,0,201,0,0.8780487804878049
B,2,250,1,5250330,1,0,121,0,0.92
B,2,250,1,5250331,1,0,205,0,0.926829268292683
B,2,250,1,5250304,1,0,221,0,0.8888888888888888
B,2,250,1,5250305,0,1,600,0,0.9166666666666666
B,2,250,1,5250306,0,0,376,0,1.0
B,2,250,1,5250307,1,0,181,0,0.7297297297297297
B,2,250,1,5250340,1,0,230,0,0.8043478260869565
B,2,250,1,5250341,0,0,201,0,0.9024390243902439
B,2,250,1,5250342,0,0,93,0,0.7894736842105263
B,2,250,1,5250343,1,0,200,0,0.95
B,2,250,1,5250312,0,1,600,0,0.925
B,2,250,1,5250313,1,0,130,0,0.9230769230769231
B,2,250,1,5250314,1,0,430,0,0.8604651162790697
B,2,250,1,5250315,0,0,380,0,0.9605263157894737
B,2,250,1,5250320,0,0,219,0,0.8409090909090909
B,2,250,1,5250321,1,0,293,0,0.8983050847457628
B,2,250,1,5250322,0,1,600,0,0.8583333333333333
B,2,250,1,5250323,1,0,167,0,0.8529411764705882
B,2,250,1,5250336,0,1,600,0,0.9333333333333333
B,2,250,1,5250337,0,0,226,0,0.9565217391304348
B,2,250,1,5250338,0,0,204,0,0.9024390243902439
B,2,250,1,5250339,1,0,148,0,0.9
B,2,250,1,5250324,1,0,207,0,0.8095238095238095
B,2,250,1,5250325,0,0,487,0,0.9285714285714286
B,2,250,1,5250326,1,0,330,0,0.8333333333333334
B,2,250,1,5250327,0,1,600,0,0.8583333333333333
B,2,250,1,5250308,0,1,600,0,0.8666666666666667
B,2,250,1,5250309,1,0,325,0,0.8
B,2,250,1,5250310,0,1,600,0,0.9083333333333333
B,2,250,1,5250311,0,1,600,0,0.95
B,2,250,1,5250344,0,0,151,0,0.8709677419354839
B,2,250,1,5250345,1,0,565,0,0.9203539823008849
B,2,250,1,5250346,1,0,339,0,0.8235294117647058
B,2,250,1,5250347,1,0,224,0,0.8666666666666667
B,2,250,1,5250348,0,1,600,0,0.9666666666666667
B,2,250,1,5250349,1,0,255,0,0.8627450980392157
B,2,250,1,5250350,1,0,260,0,0.9230769230769231
B,2,250,1,5250351,1,0,174,0,0.8571428571428571
B,2,250,1,5250332,0,1,600,0,0.8833333333333333
B,2,250,1,5250333,0,1,600,0,0.9833333333333333
B,2,250,1,5250334,0,1,600,0,0.8083333333333333
B,2,250,1,5250335,1,0,233,0,0.8936170212765957
B,2,250,1,5250356,1,0,497,0,0.85
B,2,250,1,5250357,1,0,153,0,0.967741935483871
B,2,250,1,5250358,1,0,164,0,0.9090909090909091
B,2,250,1,5250359,0,1,600,0,0.9083333333333333
B,2,250,1,5250352,1,0,427,0,0.8488372093023255
B,2,250,1,5250353,0,1,600,0,0.85
B,2,250,1,5250354,0,1,600,0,0.975
B,2,250,1,5250355,0,0,351,0,0.7887323943661971
B,2,250,1,5250372,1,0,312,0,0.9365079365079365
B,2,250,1,5250373,0,1,600,0,0.975
B,2,250,1,5250374,1,0,305,0,0.8524590163934426
B,2,250,1,5250375,1,0,215,0,0.8604651162790697
B,2,250,1,5250380,1,0,249,0,0.94
B,2,250,1,5250381,1,0,522,0,0.8666666666666667
B,2,250,1,5250382,1,0,205,0,0.9024390243902439
B,2,250,1,5250383,1,0,166,0,0.9411764705882353
B,2,250,1,5250360,0,1,600,0,0.9
B,2,250,1,5250361,0,1,600,0,0.8416666666666667
B,2,250,1,5250362,0,1,600,0,0.7416666666666667
B,2,250,1,5250363,1,0,305,0,0.9016393442622951
B,2,250,1,5250364,0,1,600,0,0.975
B,2,250,1,5250365,1,0,407,0,0.8780487804878049
B,2,250,1,5250366,0,1,600,0,0.925
B,2,250,1,5250367,0,0,346,0,0.8571428571428571
B,2,250,1,5250368,0,0,334,0,0.9552238805970149
B,2,250,1,5250369,0,1,600,0,0.8
B,2,250,1,5250370,0,1,600,0,0.9583333333333334
B,2,250,1,5250371,0,1,600,0,0.8833333333333333
B,2,250,1,5250384,0,0,76,0,0.9375
B,2,250,1,5250385,0,0,126,0,0.8461538461538461
B,2,250,1,5250386,0,1,600,0,0.7916666666666666
B,2,250,1,5250387,1,0,132,0,0.9259259259259259
B,2,250,1,5250400,1,0,236,0,0.875
B,2,250,1,5250401,1,0,157,0,0.875
B,2,250,1,5250402,1,0,225,0,0.8444444444444444
B,2,250,1,5250403,0,0,87,0,0.6666666666666666
B,2,250,1,5250376,0,1,600,0,0.9666666666666667
B,2,250,1,5250377,1,0,324,0,0.9538461538461539
B,2,250,1,5250378,0,1,600,0,0.9583333333333334
B,2,250,1,5250379,0,1,600,0,0.9083333333333333
B,2,250,1,5250392,1,0,202,0,1.0
B,2,250,1,5250393,1,0,198,0,0.825
B,2,250,1,5250394,0,0,251,0,0.8823529411764706
B,2,250,1,5250395,0,1,600,0,0.95
B,2,250,1,5250388,1,0,303,0,0.9344262295081968
B,2,250,1,5250389,1,0,133,0,0.8148148148148148
B,2,250,1,5250390,1,0,341,0,0.855072463768116
B,2,250,1,5250391,0,1,600,0,0.9083333333333333
B,2,250,1,5250412,1,0,262,0,0.8490566037735849
B,2,250,1,5250413,1,0,229,0,0.9130434782608695
B,2,250,1,5250414,0,0,431,0,0.9425287356321839
B,2,250,1,5250415,1,0,149,0,0.9
B,2,250,1,5250408,0,0,76,0,0.8125
B,2,250,1,5250409,1,0,450,0,0.9333333333333333
B,2,250,1,5250410,1,0,334,0,0.8805970149253731
B,2,250,1,5250411,1,0,393,0,0.8227848101265823
B,2,250,1,5250396,0,1,600,0,0.975
B,2,250,1,5250397,1,0,276,0,0.8392857142857143
B,2,250,1,5250398,1,0,146,0,0.7666666666666667
B,2,250,1,5250399,0,1,600,0,0.9666666666666667
B,2,250,1,5250404,1,0,134,0,0.8518518518518519
B,2,250,1,5250405,1,0,329,0,0.9090909090909091
B,2,250,1,5250406,0,1,600,0,0.875
B,2,250,1,5250407,0,1,600,0,0.8416666666666667
B,2,250,1,5250428,1,0,280,0,0.7857142857142857
B,2,250,1,5250429,1,0,137,0,0.8571428571428571
B,2,250,1,5250430,1,0,117,0,0.9583333333333334
B,2,250,1,5250431,1,0,227,0,0.9130434782608695
B,2,250,1,5250416,0,0,277,0,0.8571428571428571
B,2,250,1,5250417,1,0,180,0,0.9166666666666666
B,2,250,1,5250418,0,0,101,0,0.8095238095238095
B,2,250,1,5250419,1,0,460,0,0.8695652173913043
B,2,250,1,5250420,1,0,177,0,0.8888888888888888
B,2,250,1,5250421,1,0,401,0,0.8518518518518519
B,2,250,1,5250422,1,0,139,0,0.9285714285714286
B,2,250,1,5250423,0,1,600,0,0.9083333333333333
B,2,250,1,5250424,0,1,600,0,0.825
B,2,250,1,5250425,1,0,143,0,0.9310344827586207
B,2,250,1,5250426,0,1,600,0,0.85
B,2,250,1,5250427,1,0,278,0,0.8214285714285714
B,2,250,1,5250432,0,1,600,0,0.875
B,2,250,1,5250433,1,0,462,0,0.9032258064516129
B,2,250,1,5250434,1,0,232,0,0.9148936170212766
B,2,250,1,5250435,1,0,125,0,0.96
B,2,250,1,5250436,0,1,600,0,0.9083333333333333
B,2,250,1,5250437,1,0,584,0,0.8974358974358975
B,2,250,1,5250438,1,0,436,0,0.8636363636363636
B,2,250,1,5250439,1,0,210,0,0.9285714285714286
B,2,250,1,5250444,0,0,126,0,0.9230769230769231
B,2,250,1,5250445,0,0,591,0,0.865546218487395
B,2,250,1,5250446,0,0,185,0,0.8648648648648649
B,2,250,1,5250447,1,0,138,0,0.9285714285714286
B,2,250,1,5250440,1,0,101,0,0.8095238095238095
B,2,250,1,5250441,0,1,600,0,0.8333333333333334
B,2,250,1,5250442,1,0,244,0,0.9591836734693877
B,2,250,1,5250443,0,1,600,0,0.8666666666666667
B,2,250,1,5250452,1,0,366,0,0.9459459459459459
B,2,250,1,5250453,1,0,220,0,0.7954545454545454
B,2,250,1,5250454,1,0,306,0,0.9193548387096774
B,2,250,1,5250455,0,1,600,0,0.825
B,2,250,1,5250456,1,0,358,0,0.8888888888888888
B,2,250,1,5250457,1,0,409,0,0.926829268292683
B,2,250,1,5250458,1,0,219,0,0.8863636363636364
B,2,250,1,5250459,0,0,301,0,0.9836065573770492
B,2,250,1,5250460,1,0,129,0,0.9615384615384616
B,2,250,1,5250461,1,0,151,0,0.8709677419354839
B,2,250,1,5250462,1,0,383,0,0.8831168831168831
B,2,250,1,5250463,1,0,337,0,0.8823529411764706
B,2,250,1,5250448,1,0,229,0,0.9130434782608695
B,2,250,1,5250449,1,0,472,0,0.9052631578947369
B,2,250,1,5250450,0,1,600,0,0.9416666666666667
B,2,250,1,5250451,0,1,600,0,0.8916666666666667
B,2,250,1,5250472,1,0,243,0,0.9387755102040817
B,2,250,1,5250473,1,0,324,0,0.7846153846153846
B,2,250,1,5250474,1,0,353,0,0.9154929577464789
B,2,250,1,5250475,0,0,406,0,0.8658536585365854
B,2,250,1,5250476,1,0,386,0,0.8974358974358975
B,2,250,1,5250477,1,0,183,0,0.8918918918918919
B,2,250,1,5250478,1,0,197,0,0.95
B,2,250,1,5250479,1,0,386,0,0.9615384615384616
B,2,250,1,5250484,1,0,149,0,0.9666666666666667
B,2,250,1,5250485,1,0,170,0,0.8529411764705882
B,2,250,1,5250486,1,0,214,0,0.8837209302325582
B,2,250,1,5250487,0,1,600,0,0.9083333333333333
B,2,250,1,5250464,0,0,491,0,0.98989898989899
B,2,250,1,5250465,0,1,600,0,0.975
B,2,250,1,5250466,1,0,523,0,0.9714285714285714
B,2,250,1,5250467,1,0,329,0,0.8939393939393939
B,2,250,1,5250468,1,0,146,0,0.9666666666666667
B,2,250,1,5250469,0,1,600,0,0.9666666666666667
B,2,250,1,5250470,0,1,600,0,0.8166666666666667
B,2,250,1,5250471,1,0,477,0,0.9270833333333334
B,2,250,1,5250480,0,1,600,0,0.95
B,2,250,1,5250481,1,0,257,0,0.9230769230769231
B,2,250,1,5250482,1,0,254,0,0.9019607843137255
B,2,250,1,5250483,1,0,293,0,0.9491525423728814
B,2,250,1,5250492,1,0,191,0,0.8974358974358975
B,2,250,1,5250493,1,0,232,0,0.9787234042553191
B,2,250,1,5250494,0,0,597,0,0.875
B,2,250,1,5250495,1,0,140,0,0.8928571428571429
B,2,250,1,5250488,0,0,177,0,0.8333333333333334
B,2,250,1,5250489,1,0,464,0,0.8064516129032258
B,2,250,1,5250490,1,0,222,0,0.9333333333333333
B,2,250,1,5250491,1,0,468,0,0.8723404255319149
B,2,250,1,5250496,0,0,223,0,0.8444444444444444
B,2,250,1,5250497,1,0,242,0,0.9387755102040817
B,2,250,1,5250498,1,0,125,0,0.88
B,2,250,1,5250499,1,0,434,0,0.9540229885057471
B,3,250,0,5300012,1,0,128,26,0.8076923076923077
B,3,250,0,5300013,1,0,88,18,0.8333333333333334
B,3,250,0,5300014,1,0,76,16,0.9375
B,3,250,0,5300015,1,0,127,26,0.8076923076923077
B,3,250,0,5300020,1,0,141,29,0.7241379310344828
B,3,250,0,5300021,1,0,75,15,0.9333333333333333
B,3,250,0,5300022,1,0,137,28,0.9285714285714286
B,3,250,0,5300023,1,0,93,19,0.9473684210526315
B,3,250,0,5300004,1,0,169,34,0.8235294117647058
B,3,250,0,5300005,1,0,243,49,0.9591836734693877
B,3,250,0,5300006,1,0,81,17,0.9411764705882353
B,3,250,0,5300007,1,0,209,42,0.6428571428571429
B,3,250,0,5300028,1,0,394,79,0.8227848101265823
B,3,250,0,5300029,1,0,154,31,0.9032258064516129
B,3,250,0,5300030,1,0,81,17,0.8823529411764706
B,3,250,0,5300031,1,0,83,17,1.0
B,3,250,0,5300016,1,0,128,26,0.9615384615384616
B,3,250,0,5300017,1,0,144,29,0.896551724137931
B,3,250,0,5300018,1,0,263,53,0.660377358490566
B,3,250,0,5300019,1,0,152,31,0.7741935483870968
B,3,250,0,5300000,1,0,253,51,0.7450980392156863
B,3,250,0,5300001,0,1,600,120,0.5666666666666667
B,3,250,0,5300002,1,0,118,24,0.9166666666666666
B,3,250,0,5300003,1,0,80,16,0.875
B,3,250,0,5300024,0,0,183,37,0.9459459459459459
B,3,250,0,5300025,1,0,153,31,0.6774193548387096
